"","rowid","term","group","estimate","std.error","statistic","p.value","s.value","conf.low","conf.high","riskaverse","predicted_lo","predicted_hi","predicted","trust","lossavers","Strategies3"
"86",9,"riskaverse","4",-0.127678936258599,0.105990078149146,-1.20463102290512,0.228345774967803,2.13070799879662,-0.33541567214951,0.0800577996323127,0.8,0.406091641770618,0.406082356029522,0.406086998891846,8.75901875901876,0.517797024713622,4
"87",10,"riskaverse","4",-0.126355791667573,0.103269387429194,-1.22355515814605,0.221120084409873,2.17709802331736,-0.328760071734308,0.0760484883991606,0.9,0.393388545148838,0.393379355636443,0.393383950383376,8.75901875901876,0.517797024713622,4
"88",11,"riskaverse","4",-0.12487878225109,0.100092606971424,-1.24763242790492,0.2121656973188,2.23673667288749,-0.321056687033803,0.0712991225316229,1,0.380825511204087,0.380816429110562,0.380820970147067,8.75901875901876,0.517797024713622,4
"89",1,"trust","4",-0.0177358565721375,0.00421181953705441,-4.21097257755286,2.54273614068301e-05,15.2632587128722,-0.0259908711741463,-0.0094808419701287,0,0.510763452134273,0.510735074763757,0.510749263519317,8.75901875901876,0.517797024713622,4
"90",2,"trust","4",-0.0177206764977525,0.00417253822742417,-4.2469776265398,2.16673587093562e-05,15.4941171774502,-0.0258987011476205,-0.00954265184788453,0.1,0.497550580155391,0.497522227072994,0.497536403673664,8.75901875901876,0.517797024713622,4
"91",3,"trust","4",-0.0176808408469675,0.00413711450480953,-4.27371319464641,1.92244291506047e-05,15.6666997149399,-0.0257894362763125,-0.00957224541762259,0.2,0.484338397886087,0.484310108540732,0.484324253262028,8.75901875901876,0.517797024713622,4
"92",4,"trust","4",-0.017616524740742,0.00411023623805898,-4.2860127059415,1.81908587972521e-05,15.7464268196668,-0.025672439735289,-0.00956060974619499,0.3,0.47114535782659,0.471117171387005,0.471131264644601,8.75901875901876,0.517797024713622,4
"93",5,"trust","4",-0.0175280390293103,0.00407579399793808,-4.30052133110203,1.70396767523239e-05,15.8407425069624,-0.0255164484736735,-0.00953962958494717,0.4,0.457989813269597,0.45796176840715,0.457975790865456,8.75901875901876,0.517797024713622,4
"94",6,"trust","4",-0.017415826967758,0.00404184163520744,-4.30888405326254,1.64080354678887e-05,15.8952379589489,-0.025337691003979,-0.00949396293153689,0.5,0.444889916435185,0.444862051112037,0.444875983790126,8.75901875901876,0.517797024713622,4
"95",7,"trust","4",-0.0172804593570608,0.00401206144958078,-4.3071272896048,1.65388444773344e-05,15.8837820334618,-0.0251439553020007,-0.0094169634121209,0.6,0.431863518929554,0.431835870194583,0.431849694568225,8.75901875901876,0.517797024713622,4
"96",8,"trust","4",-0.0171226282436043,0.00399034148137574,-4.29101828089685,1.77855670889013e-05,15.7789334992891,-0.024943553833117,-0.00930170265409167,0.7,0.418928075678427,0.418900679473237,0.418914377571889,8.75901875901876,0.517797024713622,4
"97",9,"trust","4",-0.0169431392971556,0.00397395803471976,-4.26354258125687,2.0121113520471e-05,15.6009303270464,-0.0247319539212799,-0.00915432467303128,0.8,0.406100553417017,0.406073444394142,0.406086998891846,8.75901875901876,0.517797024713622,4
"98",10,"trust","4",-0.0167429030129007,0.00397304465200142,-4.21412404828284,2.50749449004145e-05,15.2833939437683,-0.024529927439793,-0.00895587858600846,0.9,0.393397344728957,0.393370556084136,0.393383950383376,8.75901875901876,0.517797024713622,4
"99",11,"trust","4",-0.0165229249006818,0.00398489572412234,-4.14638827326427,3.37760876534358e-05,14.8536382466489,-0.0243331770021092,-0.00871267279925436,1,0.3808341885192,0.380807751839359,0.380820970147067,8.75901875901876,0.517797024713622,4
