"","rowid","term","group","estimate","std.error","statistic","p.value","s.value","conf.low","conf.high","lossavers","predicted_lo","predicted_hi","predicted","trust","riskaverse","Strategies3"
"70",4,"lossavers","4",0.25304608657073,0.0927520337209143,2.72819987249154,0.00636810097056365,7.29492107368998,0.071255440984893,0.434836732156566,0.3,0.387550203705705,0.387575508314362,0.387562855935202,8.75901875901876,0.507674153491016,4
"71",5,"lossavers","4",0.258399614123106,0.0977624541219786,2.64313755668101,0.00821416564022334,6.92767024482998,0.0667887250037786,0.450010503242433,0.4,0.413132932218872,0.413158772180284,0.413145852140808,8.75901875901876,0.507674153491016,4
"72",6,"lossavers","4",0.262415577881869,0.101318214779846,2.59001383366329,0.00959720751695517,6.70316959627578,0.0638355259354774,0.460995629828261,0.5,0.4391850433211,0.439211284878888,0.439198164058546,8.75901875901876,0.507674153491016,4
"73",7,"lossavers","4",0.265006974666804,0.103195021196638,2.56802093350834,0.010228097922898,6.61131831178266,0.0627484497375458,0.467265499596062,0.6,0.465568198145654,0.465594698843121,0.465581448471169,8.75901875901876,0.507674153491016,4
"74",8,"lossavers","4",0.266116965766394,0.103450445006957,2.57241006308382,0.0100993192128435,6.62959814445681,0.063357819368118,0.46887611216467,0.7,0.492136836314003,0.492163448010579,0.49215014215781,8.75901875901876,0.507674153491016,4
"75",9,"lossavers","4",0.265721519963069,0.101837313429177,2.60927464615281,0.00907343868160582,6.78413487296904,0.0661240533595643,0.465318986566574,0.8,0.518741336405221,0.518767908557218,0.518754622495566,8.75901875901876,0.507674153491016,4
"76",10,"lossavers","4",0.263830531727072,0.0985791432249159,2.67633216414878,0.00744328353987954,7.06984509052347,0.070618961379421,0.457042102074722,0.9,0.545231365834273,0.545257748887446,0.545244557393698,8.75901875901876,0.507674153491016,4
"77",11,"lossavers","4",0.260487325315362,0.0938126983921688,2.77667447776032,0.00549181503191174,7.508501249315,0.0766178151741922,0.444356835456531,1,0.571459262129908,0.57148531086244,0.57147228654676,8.75901875901876,0.507674153491016,4
"78",1,"riskaverse","4",-0.114343014517366,0.0974112435445122,-1.17381741939386,0.240468165198748,2.05608218197264,-0.305265543553869,0.0765795145191378,0,0.314852885140854,0.314844569285005,0.31484872719824,8.75901875901876,0.507674153491016,4
"79",2,"riskaverse","4",-0.118613853918019,0.101011368203108,-1.1742624224188,0.240289929849759,2.05715190609596,-0.316592497625225,0.0793647897891871,0.1,0.338309876077955,0.338301249615595,0.338305562833492,8.75901875901876,0.507674153491016,4
"80",3,"riskaverse","4",-0.122417499009783,0.104341752036906,-1.17323599249593,0.240701182204974,2.05468486725416,-0.326923575085927,0.0820885770663603,0.2,0.362581921883044,0.362573018791942,0.362577470325871,8.75901875901876,0.507674153491016,4
"81",4,"riskaverse","4",-0.125679473231699,0.107296564610338,-1.17132802609404,0.241466950312522,2.05010235461767,-0.335976875532837,0.0846179290694392,0.3,0.387567426107729,0.38755828578213,0.387562855935202,8.75901875901876,0.507674153491016,4
"82",5,"riskaverse","4",-0.128333069380022,0.109657115996167,-1.17031227945579,0.241875322087818,2.04766451249672,-0.343257067381039,0.0865909286209963,0.4,0.413150518805646,0.413141185491231,0.413145852140808,8.75901875901876,0.507674153491016,4
"83",6,"riskaverse","4",-0.130322138381383,0.111516698227701,-1.16863340156721,0.242551364797437,2.04363779751932,-0.348890850582498,0.0882465738197329,0.5,0.439202903050907,0.439193425076924,0.439198164058546,8.75901875901876,0.507674153491016,4
"84",7,"riskaverse","4",-0.131603555599942,0.112706521630848,-1.16766584307329,0.242941579760035,2.04131866469171,-0.352504278819189,0.0892971676193042,0.6,0.465586234058141,0.465576662890176,0.465581448471169,8.75901875901876,0.507674153491016,4
"85",8,"riskaverse","4",-0.132149184093763,0.113289628791017,-1.16647203723772,0.243423647853715,2.03845876667111,-0.354192776346069,0.0898944081585424,0.7,0.492154947583375,0.492145336733336,0.49215014215781,8.75901875901876,0.507674153491016,4
"86",9,"riskaverse","4",-0.131947183947761,0.113051371008229,-1.16714359826876,0.243152383637955,2.04006736041212,-0.353523799526766,0.0896294316312438,0.8,0.518759420573214,0.518749824414096,0.518754622495566,8.75901875901876,0.507674153491016,4
"87",10,"riskaverse","4",-0.131002564103313,0.11199648423211,-1.16970246880083,0.242120724296503,2.04620152294349,-0.350511639593356,0.088506511386731,0.9,0.545249321119122,0.54523979365963,0.545244557393698,8.75901875901876,0.507674153491016,4
"88",11,"riskaverse","4",-0.129336932512839,0.110668290477603,-1.16869007332335,0.242528522830993,2.04377366788863,-0.346242796079558,0.0875689310538793,1,0.571476989701447,0.571467583378802,0.57147228654676,8.75901875901876,0.507674153491016,4
"89",1,"trust","4",-0.015034499190672,0.00407335885285563,-3.69093412433625,0.000223432002664949,12.1278765384939,-0.0230181358383764,-0.00705086254296758,0,0.314860754871259,0.314836699672554,0.31484872719824,8.75901875901876,0.507674153491016,4
"90",2,"trust","4",-0.0156364330622036,0.00402386885879168,-3.88592014574227,0.000101943015366535,13.2599494471695,-0.0235230711039476,-0.00774979502045959,0.1,0.338318072040212,0.338293053747312,0.338305562833492,8.75901875901876,0.507674153491016,4
"91",3,"trust","4",-0.0161798380650044,0.00400202202888838,-4.04291579311936,5.27905835865673e-05,14.2093598597108,-0.0240236571069615,-0.00833601902304726,0.2,0.362590414241111,0.362564526500207,0.362577470325871,8.75901875901876,0.507674153491016,4
"92",4,"trust","4",-0.0166543929502536,0.00399994563451799,-4.1636548273388,3.1319347694632e-05,14.9625863093021,-0.024494142334027,-0.0088146435664801,0.3,0.387576179476962,0.387549532448241,0.387562855935202,8.75901875901876,0.507674153491016,4
"93",5,"trust","4",-0.0170506978370774,0.00401203106739776,-4.24989177567278,2.13873825602292e-05,15.5128805416504,-0.0249141342340328,-0.00918726144012202,0.4,0.413159492707442,0.413132211590902,0.413145852140808,8.75901875901876,0.507674153491016,4
"94",6,"trust","4",-0.0173606574507129,0.00403315302974701,-4.30448766081209,1.67372620155405e-05,15.8665769321921,-0.0252654921331557,-0.00945582276827017,0.5,0.439212052572524,0.439184275520603,0.439198164058546,8.75901875901876,0.507674153491016,4
"95",7,"trust","4",-0.0175778275048402,0.00406519427676724,-4.32398215389071,1.53237697881532e-05,15.9938692172758,-0.0255454618774624,-0.00961019313221807,0.6,0.465595510699931,0.465567386175923,0.465581448471169,8.75901875901876,0.507674153491016,4
"96",8,"trust","4",-0.0176976993815706,0.00409897744756959,-4.3175888640383,1.57742907336407e-05,15.9520653363012,-0.0257315475522489,-0.00966385121089226,0.7,0.492164300262354,0.492135983943343,0.49215014215781,8.75901875901876,0.507674153491016,4
"97",9,"trust","4",-0.0177179017289697,0.00413903597765298,-4.28068318918468,1.86320443249209e-05,15.711854497655,-0.0258302631758851,-0.00960554028205433,0.8,0.518768796740283,0.518740448097517,0.518754622495566,8.75901875901876,0.507674153491016,4
"98",10,"trust","4",-0.0176383034693195,0.00418486285859677,-4.21478649726501,2.5001459176378e-05,15.2876281761458,-0.0258404839524085,-0.00943612298623049,0.9,0.545258667938605,0.545230446653054,0.545244557393698,8.75901875901876,0.507674153491016,4
"99",11,"trust","4",-0.0174610104068662,0.00424336086487316,-4.11490112740815,3.87345412114418e-05,14.6560198225629,-0.0257778448754243,-0.00914417593830808,1,0.571486255236986,0.571458317620335,0.57147228654676,8.75901875901876,0.507674153491016,4
